State,Date,Year,Month,Unemployment_Rate,Information,Professional_and_Tech_Services,Leisure_and_Hospitality,Total_Tech_Employment_Thousands
New Jersey,2020-07-01,2020,7,14.4,3190.3,391.9,3332.9,3582.2000000000003
New Jersey,2020-08-01,2020,8,13.3,3234.1,395.6,3383.1,3629.7
New Jersey,2020-09-01,2020,9,7.4,3276.9,396.1,3476.8,3673.0
New Jersey,2020-10-01,2020,10,7.1,3331.0,398.4,3530.8,3729.4
New Jersey,2020-11-01,2020,11,7.2,3347.9,397.7,3548.6,3745.6
New Jersey,2020-12-01,2020,12,7.3,3360.3,397.7,3556.6,3758.0
New Jersey,2021-01-01,2021,1,7.4,3284.5,385.8,3472.2,3670.3
New Jersey,2021-02-01,2021,2,7.4,3286.2,381.8,3493.2,3668.0
New Jersey,2021-03-01,2021,3,7.3,3321.0,389.7,3522.5,3710.7
New Jersey,2021-04-01,2021,4,7.3,3371.7,396.5,3570.5,3768.2
New Jersey,2021-05-01,2021,5,7.0,3419.8,400.2,3611.7,3820.0
New Jersey,2021-06-01,2021,6,7.2,3484.0,404.2,3675.8,3888.2
New Jersey,2021-07-01,2021,7,6.9,3508.6,405.8,3658.7,3914.4
New Jersey,2021-08-01,2021,8,6.7,3493.5,405.4,3645.4,3898.9
New Jersey,2021-09-01,2021,9,6.2,3482.3,405.4,3671.5,3887.7000000000003
New Jersey,2021-10-01,2021,10,5.9,3542.4,408.8,3740.7,3951.2000000000003
New Jersey,2021-11-01,2021,11,5.6,3577.7,409.8,3779.7,3987.5
New Jersey,2021-12-01,2021,12,5.5,3605.3,410.3,3805.2,4015.6000000000004
New Jersey,2022-01-01,2022,1,5.2,3498.0,396.0,3693.5,3894.0
New Jersey,2022-02-01,2022,2,4.7,3537.0,401.5,3741.1,3938.5
New Jersey,2022-03-01,2022,3,4.3,3566.7,406.7,3767.2,3973.3999999999996
New Jersey,2022-04-01,2022,4,4.1,3599.6,413.2,3795.4,4012.7999999999997
New Jersey,2022-05-01,2022,5,3.8,3642.2,416.7,3830.6,4058.8999999999996
New Jersey,2022-06-01,2022,6,3.6,3698.3,421.6,3884.9,4119.900000000001
New Jersey,2022-07-01,2022,7,3.3,3709.3,423.8,3847.0,4133.1
New Jersey,2022-08-01,2022,8,3.1,3697.9,423.9,3835.0,4121.8
New Jersey,2022-09-01,2022,9,3.3,3673.8,422.0,3849.2,4095.8
New Jersey,2022-10-01,2022,10,3.5,3671.6,421.4,3862.0,4093.0
New Jersey,2022-11-01,2022,11,3.7,3700.4,421.5,3896.4,4121.9
New Jersey,2022-12-01,2022,12,3.8,3713.2,420.5,3907.3,4133.7
New Jersey,2023-01-01,2023,1,3.9,3619.9,410.0,3808.4,4029.9
New Jersey,2023-02-01,2023,2,4.0,3622.1,411.7,3824.8,4033.7999999999997
New Jersey,2023-03-01,2023,3,4.1,3644.8,414.7,3846.0,4059.5
New Jersey,2023-04-01,2023,4,4.2,3650.9,418.1,3850.2,4069.0
New Jersey,2023-05-01,2023,5,4.2,3715.0,422.8,3907.2,4137.8
New Jersey,2023-06-01,2023,6,4.3,3785.9,428.3,3974.2,4214.2
New Jersey,2023-07-01,2023,7,4.4,3752.7,427.8,3897.5,4180.5
New Jersey,2023-08-01,2023,8,4.5,3742.8,428.2,3884.2,4171.0
New Jersey,2023-09-01,2023,9,4.5,3737.2,426.6,3917.9,4163.8
New Jersey,2023-10-01,2023,10,4.5,3720.9,425.5,3918.9,4146.4
New Jersey,2023-11-01,2023,11,4.5,3745.1,424.3,3948.3,4169.4
New Jersey,2023-12-01,2023,12,4.5,3760.1,423.8,3964.2,4183.9
New Jersey,2024-01-01,2024,1,4.5,3652.8,410.1,3850.3,4062.9
New Jersey,2024-02-01,2024,2,4.5,3652.3,410.9,3869.8,4063.2000000000003
New Jersey,2024-03-01,2024,3,4.5,3680.8,415.4,3893.7,4096.2
New Jersey,2024-04-01,2024,4,4.6,3699.7,419.9,3909.5,4119.599999999999
New Jersey,2024-05-01,2024,5,4.6,3745.7,423.2,3947.7,4168.9
New Jersey,2024-06-01,2024,6,4.6,3811.2,428.3,4011.1,4239.5
New Jersey,2024-07-01,2024,7,4.7,3770.8,427.2,3927.5,4198.0
New Jersey,2024-08-01,2024,8,4.7,3755.6,427.9,3907.4,4183.5
New Jersey,2024-09-01,2024,9,4.7,3754.3,425.8,3947.1,4180.1
New Jersey,2024-10-01,2024,10,4.7,3751.0,424.7,3960.4,4175.7
New Jersey,2024-11-01,2024,11,4.8,3770.8,423.9,3984.9,4194.7
New Jersey,2024-12-01,2024,12,4.8,3784.0,422.4,3998.7,4206.4
New Jersey,2025-01-01,2025,1,4.9,3677.6,408.3,3890.7,4085.9
New Jersey,2025-02-01,2025,2,5.0,3677.2,408.6,3904.4,4085.7999999999997
New Jersey,2025-03-01,2025,3,5.1,3699.7,414.8,3921.7,4114.5
New Jersey,2025-04-01,2025,4,5.1,3722.6,419.1,3941.6,4141.7
New Jersey,2025-05-01,2025,5,5.2,3778.4,422.1,3989.9,4200.5
New Jersey,2025-06-01,2025,6,5.4,3825.9,426.5,4033.4,4252.4
New Jersey,2025-07-01,2025,7,5.5,3793.9,425.6,3955.9,4219.5
New Jersey,2025-08-01,2025,8,5.5,3773.8,425.1,3926.5,4198.900000000001
New Jersey,2025-09-01,2025,9,5.5,3762.1,422.9,3958.5,4185.0
New Jersey,2025-10-01,2025,10,,3763.9,423.8,3971.8,4187.7
New Jersey,2025-11-01,2025,11,5.4,3776.7,419.8,3992.3,4196.5
New Jersey,2025-12-01,2025,12,5.4,3781.0,416.2,3998.4,4197.2
New Jersey,2026-01-01,2026,1,5.2,3685.5,406.8,3898.0,4092.3
New Jersey,2026-02-01,2026,2,5.1,3671.2,400.2,3902.4,4071.3999999999996
New Mexico,2016-01-01,2016,1,6.5,629.9,91.9,723.9,721.8
New Mexico,2016-02-01,2016,2,6.5,632.2,91.4,732.4,723.6
New Mexico,2016-03-01,2016,3,6.5,630.3,90.3,732.5,720.5999999999999
New Mexico,2016-04-01,2016,4,6.6,637.0,90.4,739.4,727.4
New Mexico,2016-05-01,2016,5,6.7,638.5,89.7,740.6,728.2
New Mexico,2016-06-01,2016,6,6.8,636.4,89.7,730.4,726.1
New Mexico,2016-07-01,2016,7,6.9,641.2,89.6,727.5,730.8000000000001
New Mexico,2016-08-01,2016,8,7.0,642.5,89.5,735.6,732.0
New Mexico,2016-09-01,2016,9,7.0,640.0,89.6,739.9,729.6
New Mexico,2016-10-01,2016,10,7.0,639.8,90.1,739.6,729.9
New Mexico,2016-11-01,2016,11,7.0,639.1,89.1,741.1,728.2
New Mexico,2016-12-01,2016,12,6.9,641.0,89.1,741.9,730.1
New Mexico,2017-01-01,2017,1,6.8,632.5,88.5,727.3,721.0
New Mexico,2017-02-01,2017,2,6.7,633.0,89.2,732.9,722.2
New Mexico,2017-03-01,2017,3,6.6,635.2,90.1,735.0,725.3000000000001
New Mexico,2017-04-01,2017,4,6.5,640.9,91.5,740.1,732.4
New Mexico,2017-05-01,2017,5,6.3,642.9,92.5,739.2,735.4
New Mexico,2017-06-01,2017,6,6.2,645.5,93.7,733.4,739.2
New Mexico,2017-07-01,2017,7,6.0,645.9,94.3,725.7,740.1999999999999
New Mexico,2017-08-01,2017,8,5.9,647.6,94.6,734.2,742.2
New Mexico,2017-09-01,2017,9,5.8,645.4,94.9,738.5,740.3
New Mexico,2017-10-01,2017,10,5.7,646.5,95.9,739.3,742.4
New Mexico,2017-11-01,2017,11,5.5,648.0,95.6,741.7,743.6
New Mexico,2017-12-01,2017,12,5.4,648.1,95.6,741.8,743.7
New Mexico,2018-01-01,2018,1,5.2,641.7,95.3,730.2,737.0
New Mexico,2018-02-01,2018,2,5.1,644.3,96.8,736.2,741.0999999999999
New Mexico,2018-03-01,2018,3,4.9,645.5,97.3,737.5,742.8
New Mexico,2018-04-01,2018,4,4.8,652.2,98.3,743.4,750.5
New Mexico,2018-05-01,2018,5,4.8,655.7,98.8,743.5,754.5
New Mexico,2018-06-01,2018,6,4.7,657.3,99.8,739.8,757.0999999999999
New Mexico,2018-07-01,2018,7,4.7,657.9,99.7,733.3,757.6
New Mexico,2018-08-01,2018,8,4.8,661.6,100.2,743.1,761.8000000000001
New Mexico,2018-09-01,2018,9,4.9,657.9,100.0,746.4,757.9
New Mexico,2018-10-01,2018,10,5.0,660.6,101.2,748.3,761.8000000000001
New Mexico,2018-11-01,2018,11,5.1,663.1,101.3,751.5,764.4
New Mexico,2018-12-01,2018,12,5.2,663.0,101.1,749.8,764.1
New Mexico,2019-01-01,2019,1,5.1,654.6,100.3,738.5,754.9
New Mexico,2019-02-01,2019,2,5.1,657.8,101.1,746.0,758.9
New Mexico,2019-03-01,2019,3,5.0,659.6,101.8,747.2,761.4
New Mexico,2019-04-01,2019,4,5.0,664.8,102.9,751.0,767.6999999999999
New Mexico,2019-05-01,2019,5,5.0,668.4,104.4,751.7,772.8
New Mexico,2019-06-01,2019,6,4.9,667.2,105.0,743.7,772.2
New Mexico,2019-07-01,2019,7,4.9,671.7,107.1,741.3,778.8000000000001
New Mexico,2019-08-01,2019,8,4.9,675.7,107.4,751.6,783.1
New Mexico,2019-09-01,2019,9,4.9,671.2,106.5,754.6,777.7
New Mexico,2019-10-01,2019,10,4.9,675.6,107.3,759.2,782.9
New Mexico,2019-11-01,2019,11,4.9,676.5,105.6,762.0,782.1
New Mexico,2019-12-01,2019,12,5.0,676.7,105.0,761.1,781.7
New Mexico,2020-01-01,2020,1,5.1,669.3,104.4,750.4,773.6999999999999
New Mexico,2020-02-01,2020,2,5.3,668.3,104.7,754.0,773.0
New Mexico,2020-03-01,2020,3,5.9,665.1,104.5,751.8,769.6
New Mexico,2020-04-01,2020,4,9.0,575.9,96.6,665.3,672.5
New Mexico,2020-05-01,2020,5,9.3,581.2,93.9,667.0,675.1
New Mexico,2020-06-01,2020,6,9.0,597.4,92.2,679.1,689.6
New Mexico,2020-07-01,2020,7,9.0,604.5,92.3,678.3,696.8
New Mexico,2020-08-01,2020,8,8.6,607.4,91.9,688.5,699.3
New Mexico,2020-09-01,2020,9,8.7,612.2,91.5,699.8,703.7
New Mexico,2020-10-01,2020,10,8.4,621.2,93.1,708.8,714.3000000000001
New Mexico,2020-11-01,2020,11,8.4,621.6,92.3,708.9,713.9
New Mexico,2020-12-01,2020,12,8.4,610.7,91.7,695.6,702.4000000000001
New Mexico,2021-01-01,2021,1,8.2,605.1,90.2,686.7,695.3000000000001
New Mexico,2021-02-01,2021,2,8.2,612.6,90.9,697.7,703.5
New Mexico,2021-03-01,2021,3,8.0,619.9,92.2,705.1,712.1
New Mexico,2021-04-01,2021,4,7.9,627.6,92.6,714.5,720.2
New Mexico,2021-05-01,2021,5,7.6,633.4,92.9,719.2,726.3
New Mexico,2021-06-01,2021,6,7.5,635.4,93.4,712.1,728.8
New Mexico,2021-07-01,2021,7,7.1,645.3,95.8,717.5,741.0999999999999
New Mexico,2021-08-01,2021,8,6.8,650.1,95.5,729.3,745.6
New Mexico,2021-09-01,2021,9,6.3,646.3,95.1,732.6,741.4
New Mexico,2021-10-01,2021,10,6.0,658.5,97.2,743.8,755.7
New Mexico,2021-11-01,2021,11,5.8,660.4,96.6,747.1,757.0
New Mexico,2021-12-01,2021,12,5.6,659.9,96.3,744.8,756.1999999999999
New Mexico,2022-01-01,2022,1,5.4,648.6,94.8,730.8,743.4
New Mexico,2022-02-01,2022,2,5.1,655.7,96.1,740.7,751.8000000000001
New Mexico,2022-03-01,2022,3,4.7,657.6,97.0,742.3,754.6
New Mexico,2022-04-01,2022,4,4.4,669.6,99.4,750.8,769.0
New Mexico,2022-05-01,2022,5,4.2,668.2,99.8,749.9,768.0
New Mexico,2022-06-01,2022,6,3.9,665.3,99.7,736.9,765.0
New Mexico,2022-07-01,2022,7,3.6,675.9,101.1,742.3,777.0
New Mexico,2022-08-01,2022,8,3.4,681.8,101.7,756.5,783.5
New Mexico,2022-09-01,2022,9,3.4,679.5,101.6,759.8,781.1
New Mexico,2022-10-01,2022,10,3.5,683.0,102.2,763.7,785.2
New Mexico,2022-11-01,2022,11,3.6,684.2,101.9,767.0,786.1
New Mexico,2022-12-01,2022,12,3.6,684.6,102.1,766.9,786.7
New Mexico,2023-01-01,2023,1,3.6,676.7,101.4,756.6,778.1
New Mexico,2023-02-01,2023,2,3.6,680.7,102.1,764.0,782.8000000000001
New Mexico,2023-03-01,2023,3,3.6,681.6,103.2,764.5,784.8000000000001
New Mexico,2023-04-01,2023,4,3.6,690.6,104.7,771.7,795.3000000000001
New Mexico,2023-05-01,2023,5,3.6,690.0,105.0,772.0,795.0
New Mexico,2023-06-01,2023,6,3.6,692.9,106.0,768.4,798.9
New Mexico,2023-07-01,2023,7,3.6,689.9,106.3,759.0,796.1999999999999
New Mexico,2023-08-01,2023,8,3.7,696.0,107.1,771.0,803.1
New Mexico,2023-09-01,2023,9,3.7,691.7,106.5,773.4,798.2
New Mexico,2023-10-01,2023,10,3.7,694.8,106.6,776.9,801.4
New Mexico,2023-11-01,2023,11,3.8,697.0,106.3,781.8,803.3
New Mexico,2023-12-01,2023,12,3.8,699.7,106.5,785.0,806.2
New Mexico,2024-01-01,2024,1,3.8,687.3,104.0,771.6,791.3
New Mexico,2024-02-01,2024,2,3.8,692.0,104.8,780.0,796.8
New Mexico,2024-03-01,2024,3,3.9,692.7,104.9,781.2,797.6
New Mexico,2024-04-01,2024,4,4.0,697.1,105.3,784.5,802.4
New Mexico,2024-05-01,2024,5,4.1,697.3,105.3,786.1,802.5999999999999
New Mexico,2024-06-01,2024,6,4.2,698.4,105.9,780.8,804.3
New Mexico,2024-07-01,2024,7,4.2,698.3,107.5,769.8,805.8
New Mexico,2024-08-01,2024,8,4.3,705.4,108.0,783.9,813.4
New Mexico,2024-09-01,2024,9,4.2,699.5,107.7,784.7,807.2
New Mexico,2024-10-01,2024,10,4.2,701.4,108.2,787.5,809.6
New Mexico,2024-11-01,2024,11,4.2,702.5,108.0,790.7,810.5
New Mexico,2024-12-01,2024,12,4.2,702.5,107.6,790.8,810.1
New Mexico,2025-01-01,2025,1,4.1,694.7,106.7,779.7,801.4000000000001
New Mexico,2025-02-01,2025,2,4.1,696.8,107.8,783.9,804.5999999999999
New Mexico,2025-03-01,2025,3,4.1,696.3,107.8,783.7,804.0999999999999
New Mexico,2025-04-01,2025,4,4.1,700.5,108.1,788.1,808.6
New Mexico,2025-05-01,2025,5,4.0,702.7,108.8,789.8,811.5
New Mexico,2025-06-01,2025,6,4.0,700.7,109.0,780.6,809.7
New Mexico,2025-07-01,2025,7,4.0,702.2,109.9,771.3,812.1
New Mexico,2025-08-01,2025,8,4.1,707.3,109.1,784.9,816.4
New Mexico,2025-09-01,2025,9,4.2,699.6,107.9,784.8,807.5
New Mexico,2025-10-01,2025,10,,701.0,107.5,786.5,808.5
New Mexico,2025-11-01,2025,11,4.3,701.8,106.2,790.3,808.0
New Mexico,2025-12-01,2025,12,4.3,700.9,106.8,788.1,807.6999999999999
New Mexico,2026-01-01,2026,1,4.5,694.2,105.9,779.4,800.1
New Mexico,2026-02-01,2026,2,4.7,698.4,106.5,785.9,804.9
New York,2016-01-01,2016,1,4.8,7726.5,801.8,8375.8,8528.3
New York,2016-02-01,2016,2,4.8,7777.6,796.8,8460.6,8574.4
New York,2016-03-01,2016,3,4.8,7831.2,809.1,8509.3,8640.3
New York,2016-04-01,2016,4,4.8,7930.8,826.9,8595.0,8757.7
New York,2016-05-01,2016,5,4.8,7957.6,839.6,8608.4,8797.2
New York,2016-06-01,2016,6,4.9,8008.4,850.1,8644.0,8858.5
New York,2016-07-01,2016,7,4.9,8006.9,856.4,8610.6,8863.3
New York,2016-08-01,2016,8,5.0,7988.6,858.2,8579.7,8846.800000000001
New York,2016-09-01,2016,9,5.0,7992.0,851.6,8600.9,8843.6
New York,2016-10-01,2016,10,5.0,8067.6,852.1,8706.4,8919.7
New York,2016-11-01,2016,11,4.9,8102.0,845.8,8754.1,8947.8
New York,2016-12-01,2016,12,4.8,8110.1,831.9,8780.6,8942.0
New York,2017-01-01,2017,1,4.7,7845.0,803.8,8503.7,8648.8
New York,2017-02-01,2017,2,4.6,7906.0,803.1,8593.6,8709.1
New York,2017-03-01,2017,3,4.6,7938.0,809.0,8623.9,8747.0
New York,2017-04-01,2017,4,4.6,8004.1,827.6,8672.9,8831.7
New York,2017-05-01,2017,5,4.6,8087.0,843.1,8740.9,8930.1
New York,2017-06-01,2017,6,4.6,8147.9,855.9,8783.8,9003.8
New York,2017-07-01,2017,7,4.7,8116.1,860.2,8724.1,8976.300000000001
New York,2017-08-01,2017,8,4.7,8105.7,862.0,8699.8,8967.7
New York,2017-09-01,2017,9,4.7,8107.3,857.0,8715.2,8964.3
New York,2017-10-01,2017,10,4.7,8193.1,858.5,8831.0,9051.6
New York,2017-11-01,2017,11,4.6,8234.7,854.2,8883.0,9088.900000000001
New York,2017-12-01,2017,12,4.6,8243.4,842.0,8905.1,9085.4
New York,2018-01-01,2018,1,4.5,7949.4,808.6,8601.5,8758.0
New York,2018-02-01,2018,2,4.4,8031.0,813.9,8708.1,8844.9
New York,2018-03-01,2018,3,4.3,8073.5,821.1,8747.4,8894.6
New York,2018-04-01,2018,4,4.2,8139.4,836.1,8797.3,8975.5
New York,2018-05-01,2018,5,4.1,8209.2,854.6,8854.9,9063.800000000001
New York,2018-06-01,2018,6,4.0,8275.1,868.1,8909.7,9143.2
New York,2018-07-01,2018,7,3.9,8239.6,872.9,8840.5,9112.5
New York,2018-08-01,2018,8,3.9,8221.9,873.7,8810.5,9095.6
New York,2018-09-01,2018,9,3.9,8205.3,867.8,8809.2,9073.099999999999
New York,2018-10-01,2018,10,4.0,8321.9,872.2,8947.7,9194.1
New York,2018-11-01,2018,11,4.0,8352.3,864.4,8999.4,9216.699999999999
New York,2018-12-01,2018,12,4.0,8356.4,854.7,9010.1,9211.1
New York,2019-01-01,2019,1,4.0,8094.1,825.7,8730.8,8919.800000000001
New York,2019-02-01,2019,2,3.9,8155.5,826.2,8820.3,8981.7
New York,2019-03-01,2019,3,3.9,8202.2,831.4,8867.1,9033.6
New York,2019-04-01,2019,4,3.8,8267.1,848.8,8920.6,9115.9
New York,2019-05-01,2019,5,3.8,8311.2,859.4,8956.1,9170.6
New York,2019-06-01,2019,6,3.8,8358.4,869.2,8996.5,9227.6
New York,2019-07-01,2019,7,3.8,8329.6,872.6,8940.0,9202.2
New York,2019-08-01,2019,8,3.9,8306.6,873.2,8906.6,9179.800000000001
New York,2019-09-01,2019,9,3.9,8291.9,865.9,8907.2,9157.8
New York,2019-10-01,2019,10,3.9,8375.4,860.0,9021.8,9235.4
New York,2019-11-01,2019,11,4.0,8414.7,854.9,9084.8,9269.6
New York,2019-12-01,2019,12,4.0,8410.0,842.5,9082.9,9252.5
New York,2020-01-01,2020,1,4.1,8166.2,820.0,8827.9,8986.2
New York,2020-02-01,2020,2,4.2,8221.4,819.2,8908.2,9040.6
New York,2020-03-01,2020,3,4.2,8134.9,818.7,8826.2,8953.6
New York,2020-04-01,2020,4,15.7,6397.3,599.8,7246.8,6997.1
New York,2020-05-01,2020,5,16.7,6610.3,681.6,7365.1,7291.900000000001
New York,2020-06-01,2020,6,13.6,6896.0,759.5,7564.7,7655.5
New York,2020-07-01,2020,7,12.6,7076.3,780.7,7625.5,7857.0
New York,2020-08-01,2020,8,10.8,7198.8,795.5,7783.4,7994.3
New York,2020-09-01,2020,9,10.2,7294.6,793.8,7954.7,8088.400000000001
New York,2020-10-01,2020,10,9.2,7482.3,796.8,8138.1,8279.1
New York,2020-11-01,2020,11,8.9,7513.7,794.2,8177.6,8307.9
New York,2020-12-01,2020,12,8.7,7484.1,784.7,8146.0,8268.800000000001
New York,2021-01-01,2021,1,8.5,7234.2,756.9,7893.0,7991.099999999999
New York,2021-02-01,2021,2,8.3,7313.5,749.5,7992.9,8063.0
New York,2021-03-01,2021,3,8.1,7404.0,766.8,8070.1,8170.8
New York,2021-04-01,2021,4,7.9,7504.8,780.7,8160.5,8285.5
New York,2021-05-01,2021,5,7.5,7568.6,790.6,8215.0,8359.2
New York,2021-06-01,2021,6,7.5,7640.3,799.4,8271.3,8439.7
New York,2021-07-01,2021,7,7.0,7673.7,806.2,8293.0,8479.9
New York,2021-08-01,2021,8,6.8,7675.8,806.6,8283.5,8482.4
New York,2021-09-01,2021,9,6.2,7704.3,805.5,8325.9,8509.8
New York,2021-10-01,2021,10,5.9,7904.8,812.3,8537.0,8717.1
New York,2021-11-01,2021,11,5.5,7979.0,811.5,8615.8,8790.5
New York,2021-12-01,2021,12,5.4,8002.4,802.4,8649.9,8804.8
New York,2022-01-01,2022,1,5.2,7732.2,773.9,8384.8,8506.1
New York,2022-02-01,2022,2,4.8,7864.8,781.4,8525.1,8646.2
New York,2022-03-01,2022,3,4.6,7921.2,791.6,8573.4,8712.8
New York,2022-04-01,2022,4,4.5,7988.6,810.5,8611.2,8799.1
New York,2022-05-01,2022,5,4.3,8063.2,822.4,8672.6,8885.6
New York,2022-06-01,2022,6,4.2,8151.7,835.0,8744.2,8986.7
New York,2022-07-01,2022,7,4.0,8161.9,837.5,8771.5,8999.4
New York,2022-08-01,2022,8,3.8,8149.9,837.5,8757.2,8987.4
New York,2022-09-01,2022,9,3.9,8148.6,833.3,8732.5,8981.9
New York,2022-10-01,2022,10,4.0,8234.9,830.2,8838.1,9065.1
New York,2022-11-01,2022,11,4.0,8273.1,828.0,8890.0,9101.1
New York,2022-12-01,2022,12,4.0,8257.6,816.6,8884.3,9074.2
New York,2023-01-01,2023,1,4.0,8049.9,795.7,8675.5,8845.6
New York,2023-02-01,2023,2,4.0,8119.3,797.1,8759.4,8916.4
New York,2023-03-01,2023,3,4.0,8158.8,802.3,8799.2,8961.1
New York,2023-04-01,2023,4,3.9,8192.1,812.2,8824.8,9004.300000000001
New York,2023-05-01,2023,5,3.9,8275.7,826.4,8901.1,9102.1
New York,2023-06-01,2023,6,3.9,8354.6,836.5,8978.4,9191.1
New York,2023-07-01,2023,7,4.0,8301.3,838.2,8939.2,9139.5
New York,2023-08-01,2023,8,4.0,8274.7,835.5,8908.1,9110.2
New York,2023-09-01,2023,9,4.1,8282.8,831.5,8898.6,9114.3
New York,2023-10-01,2023,10,4.1,8342.1,827.4,8984.1,9169.5
New York,2023-11-01,2023,11,4.2,8370.2,819.3,9027.8,9189.5
New York,2023-12-01,2023,12,4.2,8383.8,810.4,9052.8,9194.199999999999
New York,2024-01-01,2024,1,4.1,8153.7,789.3,8824.9,8943.0
New York,2024-02-01,2024,2,4.1,8231.8,788.2,8923.8,9020.0
New York,2024-03-01,2024,3,4.1,8292.4,797.9,8979.6,9090.3
New York,2024-04-01,2024,4,4.2,8348.3,805.8,9031.4,9154.099999999999
New York,2024-05-01,2024,5,4.2,8417.6,816.2,9090.3,9233.800000000001
New York,2024-06-01,2024,6,4.2,8485.0,826.8,9157.4,9311.8
New York,2024-07-01,2024,7,4.2,8405.7,827.6,9100.5,9233.300000000001
New York,2024-08-01,2024,8,4.2,8381.6,825.9,9066.3,9207.5
New York,2024-09-01,2024,9,4.2,8426.5,822.1,9079.9,9248.6
New York,2024-10-01,2024,10,4.1,8479.0,818.5,9156.9,9297.5
New York,2024-11-01,2024,11,4.1,8507.8,812.4,9203.2,9320.199999999999
New York,2024-12-01,2024,12,4.1,8513.4,800.7,9216.6,9314.1
New York,2025-01-01,2025,1,4.1,8298.8,777.2,9007.8,9076.0
New York,2025-02-01,2025,2,4.1,8362.3,777.9,9094.2,9140.199999999999
New York,2025-03-01,2025,3,4.1,8416.7,789.9,9139.6,9206.6
New York,2025-04-01,2025,4,4.1,8391.0,790.6,9113.6,9181.6
New York,2025-05-01,2025,5,4.2,8467.7,802.2,9181.2,9269.900000000001
New York,2025-06-01,2025,6,4.3,8501.1,811.2,9214.1,9312.300000000001
New York,2025-07-01,2025,7,4.4,8438.4,814.0,9173.6,9252.4
New York,2025-08-01,2025,8,4.5,8414.0,812.1,9138.6,9226.1
New York,2025-09-01,2025,9,4.6,8431.5,806.7,9125.4,9238.2
New York,2025-10-01,2025,10,,8480.0,801.1,9199.9,9281.1
New York,2025-11-01,2025,11,4.6,8500.7,793.4,9232.6,9294.1
New York,2025-12-01,2025,12,4.6,8523.8,785.2,9258.1,9309.0
New York,2026-01-01,2026,1,4.6,8315.1,764.4,9046.2,9079.5
New York,2026-02-01,2026,2,4.6,8335.4,756.0,9094.2,9091.4
North Carolina,2016-01-01,2016,1,5.3,3529.2,659.8,3594.5,4189.0
North Carolina,2016-02-01,2016,2,5.2,3544.5,662.0,3617.8,4206.5
North Carolina,2016-03-01,2016,3,5.2,3569.7,664.8,3647.6,4234.5
North Carolina,2016-04-01,2016,4,5.1,3613.9,668.7,3684.7,4282.6
North Carolina,2016-05-01,2016,5,5.0,3636.9,670.2,3707.7,4307.1
North Carolina,2016-06-01,2016,6,5.0,3654.8,674.3,3680.2,4329.1
North Carolina,2016-07-01,2016,7,5.0,3663.8,677.1,3610.9,4340.900000000001
North Carolina,2016-08-01,2016,8,5.1,3669.7,676.4,3668.7,4346.099999999999
North Carolina,2016-09-01,2016,9,5.1,3657.0,676.2,3711.2,4333.2
North Carolina,2016-10-01,2016,10,5.1,3660.9,674.2,3731.4,4335.1
North Carolina,2016-11-01,2016,11,5.1,3681.1,677.2,3755.1,4358.3
North Carolina,2016-12-01,2016,12,5.0,3680.8,677.8,3747.8,4358.6
North Carolina,2017-01-01,2017,1,4.9,3604.1,668.0,3668.6,4272.1
North Carolina,2017-02-01,2017,2,4.8,3630.7,674.3,3698.2,4305.0
North Carolina,2017-03-01,2017,3,4.7,3648.5,675.9,3717.7,4324.4
North Carolina,2017-04-01,2017,4,4.6,3667.4,677.4,3734.8,4344.8
North Carolina,2017-05-01,2017,5,4.5,3699.8,680.6,3764.2,4380.400000000001
North Carolina,2017-06-01,2017,6,4.5,3729.6,687.0,3742.8,4416.6
North Carolina,2017-07-01,2017,7,4.5,3734.5,688.2,3675.0,4422.7
North Carolina,2017-08-01,2017,8,4.5,3740.6,688.3,3734.3,4428.9
North Carolina,2017-09-01,2017,9,4.5,3713.6,687.5,3762.7,4401.1
North Carolina,2017-10-01,2017,10,4.4,3736.0,687.9,3794.5,4423.9
North Carolina,2017-11-01,2017,11,4.4,3748.9,689.0,3810.7,4437.9
North Carolina,2017-12-01,2017,12,4.3,3746.1,691.1,3801.5,4437.2
North Carolina,2018-01-01,2018,1,4.2,3677.6,683.5,3729.9,4361.1
North Carolina,2018-02-01,2018,2,4.2,3707.0,688.7,3762.8,4395.7
North Carolina,2018-03-01,2018,3,4.1,3728.8,692.8,3784.9,4421.6
North Carolina,2018-04-01,2018,4,4.0,3750.5,693.9,3805.3,4444.4
North Carolina,2018-05-01,2018,5,3.9,3784.2,698.6,3838.6,4482.8
North Carolina,2018-06-01,2018,6,3.9,3810.8,705.6,3814.1,4516.400000000001
North Carolina,2018-07-01,2018,7,3.9,3818.3,708.2,3747.2,4526.5
North Carolina,2018-08-01,2018,8,3.9,3829.1,709.1,3809.6,4538.2
North Carolina,2018-09-01,2018,9,4.0,3770.6,705.7,3798.0,4476.3
North Carolina,2018-10-01,2018,10,4.0,3824.8,710.6,3858.9,4535.400000000001
North Carolina,2018-11-01,2018,11,4.0,3837.7,710.7,3878.4,4548.4
North Carolina,2018-12-01,2018,12,4.0,3821.4,710.5,3857.7,4531.9
North Carolina,2019-01-01,2019,1,4.0,3784.0,707.8,3815.1,4491.8
North Carolina,2019-02-01,2019,2,4.0,3802.8,710.3,3839.3,4513.1
North Carolina,2019-03-01,2019,3,3.9,3818.6,711.8,3856.9,4530.4
North Carolina,2019-04-01,2019,4,3.9,3831.2,710.3,3873.2,4541.5
