State,Sector,Year,Month,Value
Maine,Goods_Producing,2019,5,85.3
Maine,Goods_Producing,2019,4,82.3
Maine,Goods_Producing,2019,3,81.6
Maine,Goods_Producing,2019,2,81.2
Maine,Goods_Producing,2019,1,82.0
Maine,Goods_Producing,2018,12,84.8
Maine,Goods_Producing,2018,11,85.8
Maine,Goods_Producing,2018,10,85.9
Maine,Goods_Producing,2018,9,85.8
Maine,Goods_Producing,2018,8,86.7
Maine,Goods_Producing,2018,7,86.4
Maine,Goods_Producing,2018,6,85.8
Maine,Goods_Producing,2018,5,83.6
Maine,Goods_Producing,2018,4,81.2
Maine,Goods_Producing,2018,3,79.9
Maine,Goods_Producing,2018,2,79.2
Maine,Goods_Producing,2018,1,79.3
Maine,Goods_Producing,2017,12,82.9
Maine,Goods_Producing,2017,11,84.0
Maine,Goods_Producing,2017,10,84.1
Maine,Goods_Producing,2017,9,84.0
Maine,Goods_Producing,2017,8,84.8
Maine,Goods_Producing,2017,7,84.3
Maine,Goods_Producing,2017,6,83.9
Maine,Goods_Producing,2017,5,80.8
Maine,Goods_Producing,2017,4,78.7
Maine,Goods_Producing,2017,3,77.5
Maine,Goods_Producing,2017,2,76.9
Maine,Goods_Producing,2017,1,77.7
Maine,Goods_Producing,2016,12,80.9
Maine,Goods_Producing,2016,11,82.2
Maine,Goods_Producing,2016,10,82.1
Maine,Goods_Producing,2016,9,82.3
Maine,Goods_Producing,2016,8,83.6
Maine,Goods_Producing,2016,7,83.6
Maine,Goods_Producing,2016,6,83.0
Maine,Goods_Producing,2016,5,80.5
Maine,Goods_Producing,2016,4,78.0
Maine,Goods_Producing,2016,3,76.5
Maine,Goods_Producing,2016,2,76.3
Maine,Goods_Producing,2016,1,76.9
Maine,Service_Providing,2026,2,555.3
Maine,Service_Providing,2026,1,554.0
Maine,Service_Providing,2025,12,566.2
Maine,Service_Providing,2025,11,569.1
Maine,Service_Providing,2025,10,573.7
Maine,Service_Providing,2025,9,580.3
Maine,Service_Providing,2025,8,586.1
Maine,Service_Providing,2025,7,589.9
Maine,Service_Providing,2025,6,586.2
Maine,Service_Providing,2025,5,575.4
Maine,Service_Providing,2025,4,562.6
Maine,Service_Providing,2025,3,557.6
Maine,Service_Providing,2025,2,555.7
Maine,Service_Providing,2025,1,557.6
Maine,Service_Providing,2024,12,568.8
Maine,Service_Providing,2024,11,569.7
Maine,Service_Providing,2024,10,578.1
Maine,Service_Providing,2024,9,580.4
Maine,Service_Providing,2024,8,586.9
Maine,Service_Providing,2024,7,588.4
Maine,Service_Providing,2024,6,586.7
Maine,Service_Providing,2024,5,571.4
Maine,Service_Providing,2024,4,558.6
Maine,Service_Providing,2024,3,554.2
Maine,Service_Providing,2024,2,552.6
Maine,Service_Providing,2024,1,551.3
Maine,Service_Providing,2023,12,561.4
Maine,Service_Providing,2023,11,562.2
Maine,Service_Providing,2023,10,569.3
Maine,Service_Providing,2023,9,571.8
Maine,Service_Providing,2023,8,578.1
Maine,Service_Providing,2023,7,581.0
Maine,Service_Providing,2023,6,576.5
Maine,Service_Providing,2023,5,561.1
Maine,Service_Providing,2023,4,548.5
Maine,Service_Providing,2023,3,543.8
Maine,Service_Providing,2023,2,543.0
Maine,Service_Providing,2023,1,541.5
Maine,Service_Providing,2022,12,550.0
Maine,Service_Providing,2022,11,551.5
Maine,Service_Providing,2022,10,556.4
Maine,Service_Providing,2022,9,560.2
Maine,Service_Providing,2022,8,564.4
Maine,Service_Providing,2022,7,567.3
Maine,Service_Providing,2022,6,559.1
Maine,Service_Providing,2022,5,549.3
Maine,Service_Providing,2022,4,540.7
Maine,Service_Providing,2022,3,532.7
Maine,Service_Providing,2022,2,529.9
Maine,Service_Providing,2022,1,524.8
Maine,Service_Providing,2021,12,536.6
Maine,Service_Providing,2021,11,538.4
Maine,Service_Providing,2021,10,544.3
Maine,Service_Providing,2021,9,543.3
Maine,Service_Providing,2021,8,548.3
Maine,Service_Providing,2021,7,551.3
Maine,Service_Providing,2021,6,544.5
Maine,Service_Providing,2021,5,533.6
Maine,Service_Providing,2021,4,524.3
Maine,Service_Providing,2021,3,518.3
Maine,Service_Providing,2021,2,515.2
Maine,Service_Providing,2021,1,509.9
Maine,Service_Providing,2020,12,520.8
Maine,Service_Providing,2020,11,524.0
Maine,Service_Providing,2020,10,528.7
Maine,Service_Providing,2020,9,525.1
Maine,Service_Providing,2020,8,518.9
Maine,Service_Providing,2020,7,512.7
Maine,Service_Providing,2020,6,499.2
Maine,Service_Providing,2020,5,478.0
Maine,Service_Providing,2020,4,460.1
Maine,Service_Providing,2020,3,534.5
Maine,Service_Providing,2020,2,537.6
Maine,Service_Providing,2020,1,536.2
Maine,Service_Providing,2019,12,549.2
Maine,Service_Providing,2019,11,549.5
Maine,Service_Providing,2019,10,557.3
Maine,Service_Providing,2019,9,560.9
Maine,Service_Providing,2019,8,563.9
Maine,Service_Providing,2019,7,564.0
Maine,Service_Providing,2019,6,564.8
Maine,Service_Providing,2019,5,552.8
Maine,Service_Providing,2019,4,541.5
Maine,Service_Providing,2019,3,535.2
Maine,Service_Providing,2019,2,534.1
Maine,Service_Providing,2019,1,532.3
Maine,Service_Providing,2018,12,546.6
Maine,Service_Providing,2018,11,546.7
Maine,Service_Providing,2018,10,554.7
Maine,Service_Providing,2018,9,555.3
Maine,Service_Providing,2018,8,557.2
Maine,Service_Providing,2018,7,559.9
Maine,Service_Providing,2018,6,561.9
Maine,Service_Providing,2018,5,547.2
Maine,Service_Providing,2018,4,536.6
Maine,Service_Providing,2018,3,529.7
Maine,Service_Providing,2018,2,529.2
Maine,Service_Providing,2018,1,526.9
Maine,Service_Providing,2017,12,542.8
Maine,Service_Providing,2017,11,541.7
Maine,Service_Providing,2017,10,547.5
Maine,Service_Providing,2017,9,552.3
Maine,Service_Providing,2017,8,555.4
Maine,Service_Providing,2017,7,557.4
Maine,Service_Providing,2017,6,556.6
Maine,Service_Providing,2017,5,542.8
Maine,Service_Providing,2017,4,531.9
Maine,Service_Providing,2017,3,526.4
Maine,Service_Providing,2017,2,523.2
Maine,Service_Providing,2017,1,523.3
Maine,Service_Providing,2016,12,537.9
Maine,Service_Providing,2016,11,539.3
Maine,Service_Providing,2016,10,545.0
Maine,Service_Providing,2016,9,548.1
Maine,Service_Providing,2016,8,552.5
Maine,Service_Providing,2016,7,553.9
Maine,Service_Providing,2016,6,550.4
Maine,Service_Providing,2016,5,538.7
Maine,Service_Providing,2016,4,528.2
Maine,Service_Providing,2016,3,520.7
Maine,Service_Providing,2016,2,518.3
Maine,Service_Providing,2016,1,516.1
Maine,Mining_and_Logging,2026,2,2.0
Maine,Mining_and_Logging,2026,1,2.0
Maine,Mining_and_Logging,2025,12,2.0
Maine,Mining_and_Logging,2025,11,2.0
Maine,Mining_and_Logging,2025,10,2.0
Maine,Mining_and_Logging,2025,9,2.0
Maine,Mining_and_Logging,2025,8,2.0
Maine,Mining_and_Logging,2025,7,2.0
Maine,Mining_and_Logging,2025,6,1.9
Maine,Mining_and_Logging,2025,5,1.6
Maine,Mining_and_Logging,2025,4,1.6
Maine,Mining_and_Logging,2025,3,2.0
Maine,Mining_and_Logging,2025,2,2.0
Maine,Mining_and_Logging,2025,1,2.0
Maine,Mining_and_Logging,2024,12,2.0
Maine,Mining_and_Logging,2024,11,2.1
Maine,Mining_and_Logging,2024,10,2.1
Maine,Mining_and_Logging,2024,9,2.1
Maine,Mining_and_Logging,2024,8,2.1
Maine,Mining_and_Logging,2024,7,2.1
Maine,Mining_and_Logging,2024,6,2.0
Maine,Mining_and_Logging,2024,5,1.7
Maine,Mining_and_Logging,2024,4,1.6
Maine,Mining_and_Logging,2024,3,1.9
Maine,Mining_and_Logging,2024,2,2.0
Maine,Mining_and_Logging,2024,1,2.0
Maine,Mining_and_Logging,2023,12,2.1
Maine,Mining_and_Logging,2023,11,2.1
Maine,Mining_and_Logging,2023,10,2.1
Maine,Mining_and_Logging,2023,9,2.1
Maine,Mining_and_Logging,2023,8,2.1
Maine,Mining_and_Logging,2023,7,2.1
Maine,Mining_and_Logging,2023,6,1.9
Maine,Mining_and_Logging,2023,5,1.6
Maine,Mining_and_Logging,2023,4,1.7
Maine,Mining_and_Logging,2023,3,2.0
Maine,Mining_and_Logging,2023,2,2.1
Maine,Mining_and_Logging,2023,1,2.0
Maine,Mining_and_Logging,2022,12,2.1
Maine,Mining_and_Logging,2022,11,2.1
Maine,Mining_and_Logging,2022,10,2.1
Maine,Mining_and_Logging,2022,9,2.2
Maine,Mining_and_Logging,2022,8,2.2
Maine,Mining_and_Logging,2022,7,2.2
Maine,Mining_and_Logging,2022,6,2.0
Maine,Mining_and_Logging,2022,5,1.7
Maine,Mining_and_Logging,2022,4,1.7
Maine,Mining_and_Logging,2022,3,2.1
Maine,Mining_and_Logging,2022,2,2.1
Maine,Mining_and_Logging,2022,1,2.1
Maine,Mining_and_Logging,2021,12,2.2
Maine,Mining_and_Logging,2021,11,2.2
Maine,Mining_and_Logging,2021,10,2.2
Maine,Mining_and_Logging,2021,9,2.3
Maine,Mining_and_Logging,2021,8,2.3
Maine,Mining_and_Logging,2021,7,2.2
Maine,Mining_and_Logging,2021,6,2.0
Maine,Mining_and_Logging,2021,5,1.7
Maine,Mining_and_Logging,2021,4,1.7
Maine,Mining_and_Logging,2021,3,2.2
Maine,Mining_and_Logging,2021,2,2.2
Maine,Mining_and_Logging,2021,1,2.2
Maine,Mining_and_Logging,2020,12,2.3
Maine,Mining_and_Logging,2020,11,2.3
Maine,Mining_and_Logging,2020,10,2.3
Maine,Mining_and_Logging,2020,9,2.3
Maine,Mining_and_Logging,2020,8,2.3
Maine,Mining_and_Logging,2020,7,2.2
Maine,Mining_and_Logging,2020,6,1.9
Maine,Mining_and_Logging,2020,5,1.7
Maine,Mining_and_Logging,2020,4,1.6
Maine,Mining_and_Logging,2020,3,2.2
Maine,Mining_and_Logging,2020,2,2.2
Maine,Mining_and_Logging,2020,1,2.2
Maine,Mining_and_Logging,2019,12,2.3
Maine,Mining_and_Logging,2019,11,2.3
Maine,Mining_and_Logging,2019,10,2.3
Maine,Mining_and_Logging,2019,9,2.3
Maine,Mining_and_Logging,2019,8,2.3
Maine,Mining_and_Logging,2019,7,2.3
Maine,Mining_and_Logging,2019,6,2.1
Maine,Mining_and_Logging,2019,5,1.7
Maine,Mining_and_Logging,2019,4,1.8
Maine,Mining_and_Logging,2019,3,2.3
Maine,Mining_and_Logging,2019,2,2.3
Maine,Mining_and_Logging,2019,1,2.3
Maine,Mining_and_Logging,2018,12,2.3
Maine,Mining_and_Logging,2018,11,2.3
Maine,Mining_and_Logging,2018,10,2.3
Maine,Mining_and_Logging,2018,9,2.4
Maine,Mining_and_Logging,2018,8,2.3
Maine,Mining_and_Logging,2018,7,2.3
Maine,Mining_and_Logging,2018,6,2.1
Maine,Mining_and_Logging,2018,5,1.7
Maine,Mining_and_Logging,2018,4,1.9
Maine,Mining_and_Logging,2018,3,2.3
Maine,Mining_and_Logging,2018,2,2.3
Maine,Mining_and_Logging,2018,1,2.3
Maine,Mining_and_Logging,2017,12,2.3
Maine,Mining_and_Logging,2017,11,2.3
Maine,Mining_and_Logging,2017,10,2.4
Maine,Mining_and_Logging,2017,9,2.4
Maine,Mining_and_Logging,2017,8,2.3
Maine,Mining_and_Logging,2017,7,2.3
Maine,Mining_and_Logging,2017,6,2.1
Maine,Mining_and_Logging,2017,5,1.6
Maine,Mining_and_Logging,2017,4,1.7
Maine,Mining_and_Logging,2017,3,2.3
Maine,Mining_and_Logging,2017,2,2.3
Maine,Mining_and_Logging,2017,1,2.3
Maine,Mining_and_Logging,2016,12,2.4
Maine,Mining_and_Logging,2016,11,2.4
Maine,Mining_and_Logging,2016,10,2.4
Maine,Mining_and_Logging,2016,9,2.4
Maine,Mining_and_Logging,2016,8,2.4
Maine,Mining_and_Logging,2016,7,2.4
Maine,Mining_and_Logging,2016,6,2.3
Maine,Mining_and_Logging,2016,5,1.7
Maine,Mining_and_Logging,2016,4,1.7
Maine,Mining_and_Logging,2016,3,2.3
Maine,Mining_and_Logging,2016,2,2.5
Maine,Mining_and_Logging,2016,1,2.4
Maine,Construction,2026,2,34.1
Maine,Construction,2026,1,34.2
Maine,Construction,2025,12,35.4
Maine,Construction,2025,11,36.2
Maine,Construction,2025,10,36.7
Maine,Construction,2025,9,36.5
Maine,Construction,2025,8,37.2
Maine,Construction,2025,7,37.3
Maine,Construction,2025,6,36.9
Maine,Construction,2025,5,36.2
Maine,Construction,2025,4,34.4
Maine,Construction,2025,3,33.9
Maine,Construction,2025,2,34.0
Maine,Construction,2025,1,34.1
Maine,Construction,2024,12,35.3
Maine,Construction,2024,11,36.1
Maine,Construction,2024,10,36.5
Maine,Construction,2024,9,36.6
Maine,Construction,2024,8,37.3
Maine,Construction,2024,7,37.2
Maine,Construction,2024,6,37.0
Maine,Construction,2024,5,35.9
Maine,Construction,2024,4,34.0
Maine,Construction,2024,3,32.8
Maine,Construction,2024,2,32.6
Maine,Construction,2024,1,33.2
Maine,Construction,2023,12,34.1
Maine,Construction,2023,11,35.0
Maine,Construction,2023,10,35.4
Maine,Construction,2023,9,35.4
Maine,Construction,2023,8,35.7
Maine,Construction,2023,7,35.9
Maine,Construction,2023,6,35.4
Maine,Construction,2023,5,34.5
Maine,Construction,2023,4,33.0
Maine,Construction,2023,3,31.4
Maine,Construction,2023,2,31.3
Maine,Construction,2023,1,31.7
Maine,Construction,2022,12,32.8
Maine,Construction,2022,11,33.8
Maine,Construction,2022,10,34.1
Maine,Construction,2022,9,33.8
Maine,Construction,2022,8,34.3
Maine,Construction,2022,7,34.5
Maine,Construction,2022,6,34.0
Maine,Construction,2022,5,33.3
Maine,Construction,2022,4,31.9
Maine,Construction,2022,3,30.6
Maine,Construction,2022,2,30.4
Maine,Construction,2022,1,30.5
Maine,Construction,2021,12,31.8
Maine,Construction,2021,11,33.0
Maine,Construction,2021,10,33.4
Maine,Construction,2021,9,33.3
Maine,Construction,2021,8,33.8
Maine,Construction,2021,7,33.8
Maine,Construction,2021,6,33.1
Maine,Construction,2021,5,32.6
Maine,Construction,2021,4,31.1
Maine,Construction,2021,3,29.5
Maine,Construction,2021,2,29.2
Maine,Construction,2021,1,29.5
Maine,Construction,2020,12,31.4
Maine,Construction,2020,11,31.8
Maine,Construction,2020,10,32.2
Maine,Construction,2020,9,31.9
Maine,Construction,2020,8,32.3
Maine,Construction,2020,7,31.9
Maine,Construction,2020,6,31.4
Maine,Construction,2020,5,30.1
Maine,Construction,2020,4,27.2
Maine,Construction,2020,3,28.0
Maine,Construction,2020,2,28.1
Maine,Construction,2020,1,28.5
Maine,Construction,2019,12,30.0
Maine,Construction,2019,11,31.0
Maine,Construction,2019,10,31.8
Maine,Construction,2019,9,31.6
Maine,Construction,2019,8,32.0
Maine,Construction,2019,7,32.1
Maine,Construction,2019,6,31.6
Maine,Construction,2019,5,30.6
Maine,Construction,2019,4,28.2
Maine,Construction,2019,3,27.1
Maine,Construction,2019,2,27.0
Maine,Construction,2019,1,27.6
Maine,Construction,2018,12,29.1
Maine,Construction,2018,11,30.2
Maine,Construction,2018,10,30.9
Maine,Construction,2018,9,30.8
Maine,Construction,2018,8,31.1
Maine,Construction,2018,7,31.2
Maine,Construction,2018,6,31.0
Maine,Construction,2018,5,30.3
Maine,Construction,2018,4,28.1
Maine,Construction,2018,3,26.8
Maine,Construction,2018,2,26.4
Maine,Construction,2018,1,26.6
Maine,Construction,2017,12,28.8
Maine,Construction,2017,11,29.7
Maine,Construction,2017,10,30.2
Maine,Construction,2017,9,30.0
Maine,Construction,2017,8,30.3
Maine,Construction,2017,7,30.2
Maine,Construction,2017,6,29.9
Maine,Construction,2017,5,28.4
Maine,Construction,2017,4,26.7
Maine,Construction,2017,3,25.2
Maine,Construction,2017,2,24.9
Maine,Construction,2017,1,25.5
Maine,Construction,2016,12,27.3
Maine,Construction,2016,11,28.3
Maine,Construction,2016,10,28.8
Maine,Construction,2016,9,28.8
Maine,Construction,2016,8,29.4
Maine,Construction,2016,7,29.7
Maine,Construction,2016,6,29.2
Maine,Construction,2016,5,28.1
Maine,Construction,2016,4,26.3
Maine,Construction,2016,3,24.5
Maine,Construction,2016,2,24.3
Maine,Construction,2016,1,24.8
Maine,Manufacturing,2026,2,50.7
Maine,Manufacturing,2026,1,50.7
Maine,Manufacturing,2025,12,51.7
Maine,Manufacturing,2025,11,51.5
Maine,Manufacturing,2025,10,51.5
Maine,Manufacturing,2025,9,51.4
Maine,Manufacturing,2025,8,52.0
Maine,Manufacturing,2025,7,52.2
Maine,Manufacturing,2025,6,51.9
Maine,Manufacturing,2025,5,51.2
Maine,Manufacturing,2025,4,50.6
Maine,Manufacturing,2025,3,50.5
Maine,Manufacturing,2025,2,50.5
Maine,Manufacturing,2025,1,50.7
Maine,Manufacturing,2024,12,51.7
Maine,Manufacturing,2024,11,52.0
Maine,Manufacturing,2024,10,51.9
Maine,Manufacturing,2024,9,52.2
Maine,Manufacturing,2024,8,52.6
Maine,Manufacturing,2024,7,52.8
Maine,Manufacturing,2024,6,52.6
Maine,Manufacturing,2024,5,51.9
Maine,Manufacturing,2024,4,51.5
Maine,Manufacturing,2024,3,51.6
Maine,Manufacturing,2024,2,51.6
Maine,Manufacturing,2024,1,51.7
Maine,Manufacturing,2023,12,52.7
Maine,Manufacturing,2023,11,52.9
Maine,Manufacturing,2023,10,52.9
Maine,Manufacturing,2023,9,53.2
Maine,Manufacturing,2023,8,53.9
Maine,Manufacturing,2023,7,54.2
Maine,Manufacturing,2023,6,54.5
Maine,Manufacturing,2023,5,53.8
Maine,Manufacturing,2023,4,53.4
Maine,Manufacturing,2023,3,53.3
Maine,Manufacturing,2023,2,53.6
Maine,Manufacturing,2023,1,53.7
Maine,Manufacturing,2022,12,54.6
Maine,Manufacturing,2022,11,54.7
Maine,Manufacturing,2022,10,54.6
Maine,Manufacturing,2022,9,54.7
Maine,Manufacturing,2022,8,55.4
Maine,Manufacturing,2022,7,55.2
Maine,Manufacturing,2022,6,54.7
Maine,Manufacturing,2022,5,54.1
Maine,Manufacturing,2022,4,53.8
Maine,Manufacturing,2022,3,53.6
Maine,Manufacturing,2022,2,53.3
Maine,Manufacturing,2022,1,53.0
Maine,Manufacturing,2021,12,54.6
Maine,Manufacturing,2021,11,54.6
Maine,Manufacturing,2021,10,54.4
Maine,Manufacturing,2021,9,54.4
Maine,Manufacturing,2021,8,55.2
Maine,Manufacturing,2021,7,54.9
Maine,Manufacturing,2021,6,54.6
Maine,Manufacturing,2021,5,53.8
Maine,Manufacturing,2021,4,53.4
Maine,Manufacturing,2021,3,52.8
Maine,Manufacturing,2021,2,52.3
Maine,Manufacturing,2021,1,52.0
Maine,Manufacturing,2020,12,52.6
Maine,Manufacturing,2020,11,52.2
Maine,Manufacturing,2020,10,51.8
Maine,Manufacturing,2020,9,51.9
Maine,Manufacturing,2020,8,47.7
Maine,Manufacturing,2020,7,47.1
Maine,Manufacturing,2020,6,50.0
Maine,Manufacturing,2020,5,48.9
Maine,Manufacturing,2020,4,45.0
Maine,Manufacturing,2020,3,52.6
Maine,Manufacturing,2020,2,52.7
Maine,Manufacturing,2020,1,52.9
Maine,Manufacturing,2019,12,54.0
Maine,Manufacturing,2019,11,54.2
Maine,Manufacturing,2019,10,53.7
Maine,Manufacturing,2019,9,53.6
Maine,Manufacturing,2019,8,54.1
Maine,Manufacturing,2019,7,54.0
Maine,Manufacturing,2019,6,53.8
Maine,Manufacturing,2019,5,53.0
Maine,Manufacturing,2019,4,52.3
Maine,Manufacturing,2019,3,52.2
Maine,Manufacturing,2019,2,51.9
Maine,Manufacturing,2019,1,52.1
Maine,Manufacturing,2018,12,53.4
Maine,Manufacturing,2018,11,53.3
Maine,Manufacturing,2018,10,52.7
Maine,Manufacturing,2018,9,52.6
Maine,Manufacturing,2018,8,53.3
Maine,Manufacturing,2018,7,52.9
Maine,Manufacturing,2018,6,52.7
Maine,Manufacturing,2018,5,51.6
Maine,Manufacturing,2018,4,51.2
Maine,Manufacturing,2018,3,50.8
Maine,Manufacturing,2018,2,50.5
Maine,Manufacturing,2018,1,50.4
Maine,Manufacturing,2017,12,51.8
Maine,Manufacturing,2017,11,52.0
Maine,Manufacturing,2017,10,51.5
Maine,Manufacturing,2017,9,51.6
Maine,Manufacturing,2017,8,52.2
Maine,Manufacturing,2017,7,51.8
Maine,Manufacturing,2017,6,51.9
Maine,Manufacturing,2017,5,50.8
Maine,Manufacturing,2017,4,50.3
Maine,Manufacturing,2017,3,50.0
Maine,Manufacturing,2017,2,49.7
Maine,Manufacturing,2017,1,49.9
Maine,Manufacturing,2016,12,51.2
Maine,Manufacturing,2016,11,51.5
Maine,Manufacturing,2016,10,50.9
Maine,Manufacturing,2016,9,51.1
Maine,Manufacturing,2016,8,51.8
Maine,Manufacturing,2016,7,51.5
Maine,Manufacturing,2016,6,51.5
Maine,Manufacturing,2016,5,50.7
Maine,Manufacturing,2016,4,50.0
Maine,Manufacturing,2016,3,49.7
Maine,Manufacturing,2016,2,49.5
Maine,Manufacturing,2016,1,49.7
Maine,Trade_Transport_and_Utilities,2026,2,115.9
Maine,Trade_Transport_and_Utilities,2026,1,117.1
Maine,Trade_Transport_and_Utilities,2025,12,120.6
Maine,Trade_Transport_and_Utilities,2025,11,119.4
Maine,Trade_Transport_and_Utilities,2025,10,119.2
Maine,Trade_Transport_and_Utilities,2025,9,119.2
Maine,Trade_Transport_and_Utilities,2025,8,121.8
Maine,Trade_Transport_and_Utilities,2025,7,121.7
Maine,Trade_Transport_and_Utilities,2025,6,120.4
Maine,Trade_Transport_and_Utilities,2025,5,118.5
Maine,Trade_Transport_and_Utilities,2025,4,116.6
Maine,Trade_Transport_and_Utilities,2025,3,116.4
Maine,Trade_Transport_and_Utilities,2025,2,116.4
Maine,Trade_Transport_and_Utilities,2025,1,117.9
Maine,Trade_Transport_and_Utilities,2024,12,121.7
Maine,Trade_Transport_and_Utilities,2024,11,120.8
Maine,Trade_Transport_and_Utilities,2024,10,120.3
Maine,Trade_Transport_and_Utilities,2024,9,120.2
Maine,Trade_Transport_and_Utilities,2024,8,122.4
Maine,Trade_Transport_and_Utilities,2024,7,122.5
Maine,Trade_Transport_and_Utilities,2024,6,121.4
Maine,Trade_Transport_and_Utilities,2024,5,119.1
Maine,Trade_Transport_and_Utilities,2024,4,117.0
Maine,Trade_Transport_and_Utilities,2024,3,117.1
Maine,Trade_Transport_and_Utilities,2024,2,117.4
Maine,Trade_Transport_and_Utilities,2024,1,118.6
Maine,Trade_Transport_and_Utilities,2023,12,122.8
Maine,Trade_Transport_and_Utilities,2023,11,121.7
Maine,Trade_Transport_and_Utilities,2023,10,120.9
Maine,Trade_Transport_and_Utilities,2023,9,120.4
Maine,Trade_Transport_and_Utilities,2023,8,122.6
Maine,Trade_Transport_and_Utilities,2023,7,122.5
Maine,Trade_Transport_and_Utilities,2023,6,122.0
Maine,Trade_Transport_and_Utilities,2023,5,119.3
Maine,Trade_Transport_and_Utilities,2023,4,117.4
Maine,Trade_Transport_and_Utilities,2023,3,116.9
Maine,Trade_Transport_and_Utilities,2023,2,117.4
Maine,Trade_Transport_and_Utilities,2023,1,118.7
Maine,Trade_Transport_and_Utilities,2022,12,122.3
Maine,Trade_Transport_and_Utilities,2022,11,120.7
Maine,Trade_Transport_and_Utilities,2022,10,119.7
Maine,Trade_Transport_and_Utilities,2022,9,119.2
Maine,Trade_Transport_and_Utilities,2022,8,121.2
Maine,Trade_Transport_and_Utilities,2022,7,121.1
Maine,Trade_Transport_and_Utilities,2022,6,119.0
Maine,Trade_Transport_and_Utilities,2022,5,117.6
Maine,Trade_Transport_and_Utilities,2022,4,116.3
Maine,Trade_Transport_and_Utilities,2022,3,116.0
Maine,Trade_Transport_and_Utilities,2022,2,115.9
Maine,Trade_Transport_and_Utilities,2022,1,116.2
Maine,Trade_Transport_and_Utilities,2021,12,120.6
Maine,Trade_Transport_and_Utilities,2021,11,119.1
Maine,Trade_Transport_and_Utilities,2021,10,117.5
Maine,Trade_Transport_and_Utilities,2021,9,116.2
Maine,Trade_Transport_and_Utilities,2021,8,119.2
Maine,Trade_Transport_and_Utilities,2021,7,119.6
Maine,Trade_Transport_and_Utilities,2021,6,118.0
Maine,Trade_Transport_and_Utilities,2021,5,115.9
Maine,Trade_Transport_and_Utilities,2021,4,114.2
Maine,Trade_Transport_and_Utilities,2021,3,114.3
Maine,Trade_Transport_and_Utilities,2021,2,114.5
Maine,Trade_Transport_and_Utilities,2021,1,115.2
Maine,Trade_Transport_and_Utilities,2020,12,118.7
Maine,Trade_Transport_and_Utilities,2020,11,117.1
Maine,Trade_Transport_and_Utilities,2020,10,115.4
Maine,Trade_Transport_and_Utilities,2020,9,113.4
Maine,Trade_Transport_and_Utilities,2020,8,114.0
Maine,Trade_Transport_and_Utilities,2020,7,112.8
Maine,Trade_Transport_and_Utilities,2020,6,109.8
Maine,Trade_Transport_and_Utilities,2020,5,103.1
Maine,Trade_Transport_and_Utilities,2020,4,97.6
Maine,Trade_Transport_and_Utilities,2020,3,113.5
Maine,Trade_Transport_and_Utilities,2020,2,114.0
Maine,Trade_Transport_and_Utilities,2020,1,116.5
Maine,Trade_Transport_and_Utilities,2019,12,121.4
Maine,Trade_Transport_and_Utilities,2019,11,120.2
Maine,Trade_Transport_and_Utilities,2019,10,119.3
Maine,Trade_Transport_and_Utilities,2019,9,119.0
Maine,Trade_Transport_and_Utilities,2019,8,121.6
Maine,Trade_Transport_and_Utilities,2019,7,121.4
Maine,Trade_Transport_and_Utilities,2019,6,120.1
Maine,Trade_Transport_and_Utilities,2019,5,117.4
Maine,Trade_Transport_and_Utilities,2019,4,115.6
Maine,Trade_Transport_and_Utilities,2019,3,114.7
Maine,Trade_Transport_and_Utilities,2019,2,115.7
Maine,Trade_Transport_and_Utilities,2019,1,117.3
Maine,Trade_Transport_and_Utilities,2018,12,122.0
Maine,Trade_Transport_and_Utilities,2018,11,121.5
Maine,Trade_Transport_and_Utilities,2018,10,119.7
Maine,Trade_Transport_and_Utilities,2018,9,119.5
Maine,Trade_Transport_and_Utilities,2018,8,121.4
Maine,Trade_Transport_and_Utilities,2018,7,122.1
Maine,Trade_Transport_and_Utilities,2018,6,121.2
Maine,Trade_Transport_and_Utilities,2018,5,118.3
Maine,Trade_Transport_and_Utilities,2018,4,116.1
Maine,Trade_Transport_and_Utilities,2018,3,115.2
Maine,Trade_Transport_and_Utilities,2018,2,115.5
Maine,Trade_Transport_and_Utilities,2018,1,117.4
Maine,Trade_Transport_and_Utilities,2017,12,122.9
Maine,Trade_Transport_and_Utilities,2017,11,121.7
Maine,Trade_Transport_and_Utilities,2017,10,120.4
Maine,Trade_Transport_and_Utilities,2017,9,120.3
Maine,Trade_Transport_and_Utilities,2017,8,123.0
Maine,Trade_Transport_and_Utilities,2017,7,123.2
Maine,Trade_Transport_and_Utilities,2017,6,121.6
Maine,Trade_Transport_and_Utilities,2017,5,118.1
Maine,Trade_Transport_and_Utilities,2017,4,115.8
Maine,Trade_Transport_and_Utilities,2017,3,114.8
Maine,Trade_Transport_and_Utilities,2017,2,114.8
Maine,Trade_Transport_and_Utilities,2017,1,117.3
Maine,Trade_Transport_and_Utilities,2016,12,122.9
Maine,Trade_Transport_and_Utilities,2016,11,122.0
Maine,Trade_Transport_and_Utilities,2016,10,120.5
Maine,Trade_Transport_and_Utilities,2016,9,120.8
Maine,Trade_Transport_and_Utilities,2016,8,123.2
Maine,Trade_Transport_and_Utilities,2016,7,123.2
Maine,Trade_Transport_and_Utilities,2016,6,121.7
Maine,Trade_Transport_and_Utilities,2016,5,118.5
Maine,Trade_Transport_and_Utilities,2016,4,116.1
Maine,Trade_Transport_and_Utilities,2016,3,114.9
